origin_geoid,visit_pct
120990078362,0.3554443053817271
120990078363,0.3636363636363636
120990078382,0.0797101449275362
120990078394,0.3008130081300813
120990079103,0.2352941176470588
120999805001,0.7999999999999999
121010301011,0.8
121010302023,1.0
121010304042,0.8823529411764706
121010304091,1.0
121010305011,0.2222222222222222
121010305012,0.1497797356828193
121010308001,0.6
121010309031,0.0952380952380952
121010310072,1.0
121010310121,0.123574144486692
121010310131,0.75
121010311012,0.702970297029703
121010311021,0.8148148148148148
121010312031,0.0797546012269938
121010312032,0.0758620689655172
121010312061,1.0
121010312072,0.1725490196078431
121010314041,1.0
121010314042,0.5345744680851063
121010314063,0.391304347826087
121010314071,1.010351966873706
121010315051,2.0
121010315052,0.3440860215053763
121010315062,1.0
121010315073,1.0
121010315081,0.7589285714285714
121010316023,1.0
121010317011,0.8
121010317032,0.1964285714285714
121010317042,0.375
121010317051,0.9285714285714286
121010317052,0.4615384615384615
121010317071,0.9883720930232558
121010318042,1.0
121010318043,0.1617647058823529
121010318051,0.3333333333333333
121010318052,0.3954545454545454
121010318072,0.2105263157894736
121010318082,0.0727272727272727
121010319023,0.0190311418685121
121010319031,0.9264705882352942
121010319032,1.0
121010319033,1.0
121010320011,0.4375
121010320062,0.9606299212598426
121010320072,0.2307692307692307
121010320091,0.3953488372093023
121010320093,0.8601973684210525
121010320122,0.0888888888888888
121010320133,1.0
121010320142,1.0
121010321033,0.2075471698113207
121010321042,1.0
121010321052,0.3005181347150259
121010321063,1.0
121010321072,1.2727272727272727
121010321081,0.5
121010321083,0.4092715231788079
121010321101,0.8846153846153846
121010321121,0.5
121010322001,0.5833333333333334
121010326022,1.0
121010328021,1.0
121010328042,0.4666666666666667
121010329012,0.5334476843910806
121010329031,0.3777777777777777
121010329041,0.2857142857142857
121010330053,1.0
121010330082,0.75
121010330091,1.0
121010330102,1.0
121010330103,1.0
121010330111,0.3160919540229885
121010330112,0.2471264367816092
121030201053,0.2758620689655172
121030201083,0.25
121030202012,0.1166666666666666
121030202062,0.4117647058823529
121030202071,1.5333333333333332
121030202093,1.0
121030204001,0.7894736842105263
121030204002,1.0
121030204003,1.0
121030215001,0.8419243986254296
121030216003,1.0
121030225011,1.0
121030225012,1.1764705882352942
121030225013,0.0439560439560439
121030227001,1.0
121030227003,0.1428571428571428
121030228023,1.0
121030231001,0.68
121030231002,1.0
121030234001,1.0
121030235001,1.0
121030237003,2.0
121030240022,1.0
121030240041,0.1379310344827586
121030240042,1.0
121030240051,0.0756013745704467
121030240052,0.3235294117647059
121030241004,0.8490566037735849
121030243012,0.6585365853658537
121030244061,1.0
121030244063,1.0
121030244082,1.32
121030244102,0.5
121030244112,1.0
121030244121,0.6666666666666666
121030245071,1.0
121030245072,0.525
121030245091,0.2718120805369127
121030245092,0.8333333333333334
121030245113,0.6696035242290749
121030245122,0.6851851851851851
121030245142,1.0
121030248012,1.6666666666666663
121030249011,0.1111111111111111
121030249041,0.3333333333333333
121030250042,1.0
121030250043,1.0
121030250104,0.3884615384615384
121030250113,0.627906976744186
121030250141,1.0
121030250143,1.0
121030250151,0.6444444444444445
121030250152,0.3508771929824561
121030250161,0.1136363636363636
121030251081,0.3484848484848485
121030251082,0.4
121030251091,1.0
121030251102,0.1473684210526316
121030251133,0.6904276985743381
121030252032,0.765625
121030252052,0.7692307692307693
121030252071,1.0
121030252081,0.0385288966725043
121030252093,0.5227272727272727
121030253041,0.4
121030253043,0.891156462585034
121030254013,1.0
121030254053,0.5853658536585367
121030254073,1.0
121030254111,1.0
121030254121,0.4285714285714285
121030254124,1.0
121030254172,0.375
121030255013,0.2467532467532467
121030255051,0.5366666666666667
121030255062,0.3029525032092426
121030255064,0.5353535353535354
121030256033,0.1257142857142857
121030259004,2.0
121030260013,0.9339622641509434
121030260021,0.3265306122448979
121030260022,0.8057851239669421
121030260023,0.4592061742006615
121030263003,1.0
121030263005,1.0
121030263006,0.8181818181818181
121030264005,1.0
121030267013,0.1428571428571428
121030267033,0.6
121030268041,0.6
121030268113,0.8428571428571429
121030268114,0.7391304347826086
121030268152,0.4666666666666667
121030268162,2.0
121030268171,1.0
121030268203,0.3748293748293748
121030269042,1.4864864864864866
121030269081,0.5179856115107914
121030269103,0.4444444444444444
121030270002,0.0662525879917184
121030271011,0.7228915662650602
121030271013,1.0
121030271061,0.0388349514563106
121030271062,0.0705882352941176
121030272021,0.3809523809523809
121030272022,0.4096385542168674
121030272054,0.1538461538461538
121030272082,0.4102564102564102
121030272084,0.6756756756756757
121030272091,0.6363636363636364
121030272104,1.0
121030273091,1.2923076923076924
121030273101,1.0
121030273104,0.5243697478991597
121030273161,0.4672131147540984
121030273171,1.0
121030273172,1.0
121030273173,1.0
121030273181,1.0
121030273182,1.0
121030273191,0.3448275862068966
121030273211,1.0
121030273231,0.8245614035087718
121030273232,0.8
121030273251,0.7333333333333333
121030273252,1.0
121030273272,0.912280701754386
121030274011,0.5
121030274023,1.0
121030275014,0.3456090651558073
121030275022,1.0
121030276031,0.0869565217391304
121030276032,0.5126050420168067
121030276041,0.15625
121030276042,0.8787878787878788
121030277011,0.7630573248407643
121030277031,0.3448275862068966
121030277041,1.0
121030277044,0.3181818181818182
121030278021,0.4292929292929293
121030279011,0.4967105263157894
121030279031,0.7647058823529411
121030280021,1.0
121030280022,0.6002277904328018
121030280031,1.0
121030280033,0.296
121030280041,1.0087412587412588
121030280042,1.0
121030281023,0.5
121030281041,1.0
121030284011,0.1292134831460674
121030284022,0.6956521739130435
121030286001,0.5833333333333334
121030286003,0.2046783625730994
121030287001,0.6423357664233577
121050103002,0.1129032258064516
121050104012,1.0
121050104021,0.2727272727272727
121050106041,1.0
121050111003,0.8095238095238095
121050112032,0.1666666666666666
121050112041,0.2857142857142857
121050114001,0.2511627906976744
121050115012,1.0
121050115022,0.3735521235521236
121050116051,0.1442786069651741
121050116062,0.4705882352941176
121050117211,0.5
121050117322,0.4313725490196078
121050118222,1.0
121050118321,0.8095238095238095
121050118322,0.6875
121050118351,1.0
121050120012,0.101010101010101
121050120022,0.5053763440860215
121050120031,0.6153846153846154
121050120032,0.16
121050121132,0.0689655172413793
121050121291,0.506578947368421
121050121292,0.625
121050122051,1.64
121050122061,0.8222222222222222
121050123031,1.0
121050123032,0.0944881889763779
121050124031,0.2136279926335175
121050124032,0.2424242424242424
121050124041,0.6363636363636364
121050124051,0.1055555555555555
121050124061,0.1264367816091954
121050124081,0.1884057971014492
121050124091,0.1617647058823529
121050125022,0.6111111111111112
121050125031,0.1527777777777778
121050125032,0.6296296296296295
121050125042,0.25
121050125062,1.0
121050125072,0.4680851063829787
121050126011,0.5714285714285714
121050126012,0.4444444444444444
121050127003,1.0
121050128041,1.0
121050128042,1.0
121050129001,0.3238095238095238
121050129003,0.5093457943925234
121050130024,0.2653061224489796
121050131021,0.1290322580645161
121050134001,0.625
121050136001,0.631578947368421
121050137021,0.2567567567567568
121050138013,1.0
121050138021,0.6923076923076923
121050138022,0.2941176470588235
121050138023,0.9142857142857144
121050139022,0.3333333333333333
121050140011,1.0
121050140032,0.3529411764705882
121050140051,0.0691823899371069
121050140052,1.0
121050141031,0.282051282051282
121050141051,0.5
121050141211,0.6056338028169014
121050141231,1.0
121050141251,0.6076923076923078
121050142011,1.0
121050143023,0.2564102564102564
121050144001,0.5632183908045977
121050144002,1.0
121050145012,1.0
121050147023,1.0
121050150003,1.0
121050154012,1.0
121050157023,0.3035714285714285
121050158011,1.0
121050158021,0.2519685039370078
121050160031,1.0
121050164001,0.55
121079503004,0.4722222222222222
121079506002,1.0
121079509002,1.238095238095238
121079510002,1.0
121079511003,1.0
121079513001,1.0
121090202001,0.4622641509433962
121090202002,1.0
121090203001,1.0
121090205003,1.0
121090206012,0.5466666666666666
121090207041,1.0
121090207053,0.6
121090207061,1.1911764705882355
121090207113,0.3571428571428571
121090208011,1.0
121090208022,1.0
121090208051,0.5637583892617449
121090208052,0.964401294498382
121090209012,0.697986577181208
121090209022,0.4038461538461538
121090209023,0.3947368421052631
121090210032,1.0
121090212032,0.6617647058823529
121090212051,0.5263157894736842
121090214042,0.8918918918918919
121090214051,0.8333333333333333
121090214053,0.0845070422535211
121090214054,0.9523809523809524
121090214061,0.2272727272727272
121090214062,0.3391859537110934
121113807001,0.3538461538461538
121113807002,0.9475524475524476
121113808001,0.53
121113811013,1.0
121113811015,0.25
121113811016,0.2783251231527093
121113814014,0.4814814814814814
121113814021,0.336734693877551
121113815023,1.0
121113815031,0.2741935483870968
121113815033,0.0239043824701195
121113816013,1.0
121113816021,0.8235294117647058
121113816023,0.2666666666666666
121113817012,0.408
121113817021,0.5769230769230769
121113817022,0.1265822784810126
121113817023,0.0869565217391304
121113818042,0.5217391304347826
121113819003,0.723342939481268
121113820031,1.3478260869565215
121113820033,0.6734375
121113820061,0.4758064516129032
121113820063,1.0
121113820082,0.2558139534883721
121113820083,0.2727272727272727
121113821061,0.2243346007604562
121113821062,0.7777777777777778
121113821081,0.4101221640488656
121113821082,0.3846153846153846
121113821083,0.2421052631578947
121113821091,0.2666666666666666
121113821101,0.7611428571428571
121113821114,0.8387096774193549
121113821121,0.6444444444444445
121113821131,0.40625
121113821133,0.1538461538461538
121113822001,1.0
121130103001,0.2259259259259259
121130103003,0.3823529411764705
121130106005,0.4238578680203045
121130107023,1.0
121130107024,0.3050847457627118
121130107041,1.017391304347826
121130107051,1.0
121130107052,1.0
121130107083,1.0
121130108082,0.2272727272727272
121130108092,0.3932584269662921
121130108093,0.5238095238095238
121130108111,0.1704545454545454
121130108113,0.1789137380191693
121130108171,1.0
121130109001,0.8571428571428571
121130109002,0.1481481481481481
121150001012,0.1707317073170731
121150004041,0.175438596491228
121150004051,0.3643724696356275
121150005012,0.16
121150006012,1.0
121150007001,0.3105726872246696
121150007003,0.2432432432432432
121150008023,0.0661157024793388
121150010001,1.0
121150012041,1.10801393728223
121150013042,0.4390243902439024
121150014011,0.2117400419287211
121150014012,0.2564102564102564
121150014021,0.1742243436754176
121150014031,0.2718446601941747
121150014033,0.4
121150015052,0.3703703703703703
121150015062,0.5806451612903225
121150016011,0.146067415730337
121150016021,0.6907894736842105
121150016022,0.8243243243243243
121150017032,0.4
121150018011,0.4642857142857143
121150018014,0.75
121150018041,0.4117647058823529
121150019041,1.0
121150019043,1.0
121150019051,0.8903049613108784
121150019052,0.4091903719912472
121150019072,1.0
121150019081,0.3333333333333333
121150020032,1.0
121150020043,0.7665324899367453
121150020051,0.6000000000000001
121150020054,1.0
121150020071,0.2150375939849624
121150020082,0.7575757575757576
121150020091,0.5384615384615384
121150020102,1.0
121150021001,1.0
121150021002,1.0
121150022012,1.0
121150022032,0.6538461538461539
121150022033,0.4881021474172954
121150023033,0.3962264150943396
121150023041,0.1242937853107344
121150023051,0.8194993412384717
121150024014,1.0
121150025041,0.1578947368421052
121150025052,0.610236220472441
121150025081,1.0
121150025093,0.871244635193133
121150025102,0.3518518518518518
121150025111,1.0
121150025112,0.4173913043478261
121150026012,0.25
121150026022,1.0
121150026031,0.5
121150026052,1.0
121150027102,0.1029411764705882
121150027111,0.7413793103448276
121150027114,0.3176312247644683
121150027122,0.8461538461538463
121150027123,0.5
121150027132,1.0
121150027133,0.2258064516129032
121150027141,0.3265306122448979
121150027151,1.0909090909090908
121150027152,0.1699507389162561
121150027181,0.4530095036958817
121150027191,0.3318777292576419
121150027192,0.7777777777777778
121150027212,1.0
121150027213,0.2896652110625909
121150027221,0.3364485981308411
121150027222,0.3298969072164948
121150027231,0.6666666666666666
121170202012,0.2285714285714285
121170202023,0.0833333333333333
121170204011,1.0
121170206002,0.2571428571428571
121170207011,0.109375
121170207012,0.5737704918032787
121170207032,0.8504098360655739
121170207041,0.1392405063291139
121170207042,0.0219780219780219
121170208034,0.0555555555555555
121170208053,0.4736842105263157
121170208062,0.3333333333333333
121170208081,0.3545454545454545
121170208082,1.0
121170208101,1.0
121170208115,1.0
121170208122,0.2974683544303797
121170209012,0.2857142857142857
121170210001,0.4390243902439024
121170210002,0.5217391304347826
121170212031,1.0
121170212041,0.8571428571428571
121170213062,0.481012658227848
121170213133,1.0
121170213142,0.8356164383561644
121170213152,0.3125
121170213162,0.225
121170213171,0.2307692307692307
121170213181,0.7073170731707317
121170214013,1.0
121170214034,0.9134615384615384
121170214041,1.0
121170215052,0.2075471698113207
121170215061,0.1739130434782608
121170216041,0.1034482758620689
121170216123,0.7097156398104265
121170216161,1.0
121170217053,1.0
121170218031,1.0
121170218051,1.0
121170218061,0.3529411764705882
121170220023,0.2666666666666666
121170220024,1.0
121170220041,0.4291187739463601
121170220053,0.5545454545454546
121170221063,1.0727272727272728
121170222051,0.5595238095238095
121170222081,0.7857142857142857
121199104012,1.0
121199106013,0.3474801061007957
121199106021,0.4
121199106022,0.3809523809523809
121199107003,0.2222222222222222
121199112001,0.3806287170773152
121199113011,0.326797385620915
121199114001,0.3232323232323232
121199117011,0.2558613659531091
121199117013,0.1041666666666666
121219703011,0.8461538461538463
121219704004,0.5
121259602002,0.75
121259602004,0.3333333333333333
121270801001,0.667296786389414
121270801003,0.4814814814814814
121270802011,1.0
121270803003,0.7349397590361446
121270805001,1.0
121270805002,0.9130434782608696
121270807003,0.7272727272727273
121270808034,1.0
121270808041,0.1168831168831168
121270808042,1.0
121270808053,0.4731182795698924
121270808072,0.25
121270809011,0.1712707182320442
121270811012,2.0
121270811022,0.3613861386138614
121270812001,0.0518207282913165
121270812002,1.3333333333333333
121270812003,0.2068965517241379
121270813001,0.4022668947818648
121270817002,0.7035971223021583
121270821003,0.2941176470588235
121270823011,1.0
121270823013,0.4283919597989949
121270824012,0.5172413793103449
121270824061,0.1690140845070422
121270824112,0.0631578947368421
121270824131,0.4777327935222672
121270824141,0.4516129032258064
121270824151,0.6016949152542372
121270825033,1.0
121270825061,1.0
121270825062,0.5714285714285714
121270825072,0.2903225806451612
121270825073,1.0
121270825093,1.1582278481012658
121270825101,1.0
121270825111,1.0
121270826042,0.3470319634703196
121270826043,0.8909090909090909
121270826051,0.905824039653036
121270826052,0.3797035347776511
121270826061,0.835820895522388
121270826062,0.592057761732852
121270827033,0.4023668639053254
121270827041,0.5
121270827052,0.4117647058823529
121270828011,0.8888888888888888
121270829022,0.4615384615384615
121270829032,0.5324675324675324
121270829041,0.9375
121270830032,1.0
121270830051,1.0
121270830052,1.0
121270830061,0.3403141361256545
121270830062,0.2868852459016393
121270830071,0.2121212121212121
121270830082,1.0
121270830091,0.5877862595419847
121270832031,1.0
121270832071,1.0
121270832073,1.0
121270832082,0.4375
121270832083,0.8517887563884157
121270832084,0.920844327176781
121270832091,0.3333333333333333
121270901021,0.5166666666666666
121270902023,0.2386091127098321
121270903051,1.0941176470588234
121270903061,0.2857142857142857
121270903072,1.0
121270906002,0.4054054054054054
121270907011,0.2667844522968198
121270907014,0.4
121270908043,0.6543778801843317
121270909021,0.5384615384615384
121270909023,1.0
121270909041,0.2842639593908629
121270910011,0.3513513513513513
121270910131,1.0
121270910151,0.4545454545454545
121270910161,1.0
121270910191,0.4814814814814815
121270910192,1.0
121270910193,1.0
121270910201,1.0
121270910202,1.0
121270910222,1.0
121270910232,1.0
121270910242,0.7058823529411765
121270910251,1.0
121270910261,1.0
121270910262,1.0
121270910272,1.0
121270925001,0.1518324607329843
121270925003,0.2686567164179104
121290102013,1.0
121319506013,0.4189189189189189
121319506016,0.1102362204724409
121319506023,0.5555555555555556
121319506031,0.1653543307086614
121319506034,0.2913907284768212
121319506035,1.0
121319506036,0.5468208092485549
121339701021,1.0
121339701041,0.8525345622119815
130079601002,1.0
130119703002,0.6170212765957447
130131801072,1.0
130131801081,0.5609756097560976
130131801082,0.6388888888888888
130131802031,1.0
130131805011,1.0
130159602001,1.0
130159602002,0.4117647058823529
130159603001,0.4504504504504504
130159607001,0.9957081545064378
130159608031,0.6844919786096256
130159609012,0.1095890410958904
130199703002,1.0
130210105001,0.421875
130210123003,1.0
130210131012,2.0
130210131023,1.0
130210134071,1.263157894736842
130210134091,0.4545454545454545
130210136031,0.3636363636363636
130237903002,1.0
130259602001,0.6666666666666666
130299203011,0.4018126888217522
130299203031,1.0
130299203051,1.0
130299203062,0.3431372549019608
130311102006,1.0
130311103002,0.3333333333333333
130311104043,1.0
130311106012,1.0
130311106023,1.0
130351502005,0.5686274509803921
130351503002,0.8461538461538461
130390103011,1.0
130390103012,0.7307692307692307
130390103022,0.9152542372881356
130390104013,0.4502369668246445
130390105001,1.0
130390105002,1.0
130439502002,0.4576271186440678
130459101012,0.3636363636363636
130459102001,0.2
130459102002,0.6204819277108434
130459104002,1.0
130459107021,0.9473684210526316
130459107022,1.0
130459107023,1.0
130459110003,0.6840215439856373
130470303011,1.0
130470304012,0.3
130470305001,1.0
130510001001,0.3258426966292135
130510003001,0.9838909541511772
130510020002,1.0
130510022001,0.6875
130510035013,0.2619047619047619
130510035021,0.5
130510036011,0.2941176470588235
130510036012,0.0886075949367088
130510042104,1.0
130510042123,1.0
130510043001,1.0210526315789474
130510044001,1.0
130510044002,1.0
130510101012,0.0758241758241758
130510107001,0.5209825997952917
130510108011,0.5
130510108021,0.925925925925926
130510108032,0.4578313253012048
130510108034,0.4666666666666667
130510108061,0.7727272727272727
130510108081,0.0701754385964912
130510108084,0.1560509554140127
130510108091,0.4142857142857142
130510110051,0.6216216216216217
130510110061,1.0
130510111073,0.875
130510111092,0.2
130510116002,0.3571428571428571
130530202011,1.0
130570902001,0.1818181818181818
130570903002,0.8166666666666667
130570905011,1.0
130570905021,1.0
130570906021,1.0
130570907012,1.0
130570907022,0.3286713286713287
130570908021,1.0
130570908033,1.0
130570908041,0.6923076923076923
130570908043,1.360655737704918
130570910011,0.3225806451612903
130570910053,0.5555555555555556
130570910062,0.3506493506493506
130570910084,0.5294117647058824
130570911022,1.0
130570911031,0.3333333333333333
130590001001,0.4495412844036697
130590004023,1.0
130590019002,0.6875
130591304002,0.8405797101449275
130591305001,1.0
130591306003,0.5294117647058824
130591307001,0.3
130591506002,0.3333333333333333
130591507003,0.6290963257199603
130619603002,2.0
130630403023,1.4
130630403034,1.0
130630403081,0.0382513661202185
130630404081,0.7115384615384616
130630404101,1.0
130630404113,1.0
130630404154,0.8809523809523809
130630405163,1.0
130630405242,1.255813953488372
130630405262,0.6
130630406081,1.0
130630406111,1.0
130630406161,0.16
130630406162,0.2692307692307692
130639800001,0.5886581469648562
130670302181,2.0
130670302192,0.1351351351351351
130670302223,0.6900584795321637
130670302231,1.0
130670302261,0.3157894736842105
130670302272,0.3275862068965517
130670302291,0.5185185185185185
130670302292,0.4
130670302301,0.3703703703703703
130670302313,0.48
130670302341,1.0
130670302352,1.0
130670302382,1.0
130670303121,1.0
130670303141,2.0
130670303201,0.7407407407407407
130670303271,0.7551884794578568
130670303311,1.0
130670303322,1.0
130670303372,0.3125
130670303401,0.5943396226415094
130670303402,1.0
130670303411,1.0
130670303412,1.0
130670303422,1.0
130670303451,0.5962145110410094
130670304051,0.2661442006269592
130670304082,1.0
130670304091,1.0
130670304112,0.63
130670304131,0.1296296296296296
130670306013,1.0
130670306021,1.0
130670308001,0.044776119402985
130670308003,1.2028985507246377
130670309022,1.0
130670310021,1.0
130670310041,1.0
130670311111,0.8051948051948052
130670311131,1.0
130670311144,1.0
130670312051,1.0
130670312061,1.001552795031056
130670312071,0.9566160520607376
130670312072,0.3469387755102041
130670312073,0.7771084337349398
130670312082,0.4773869346733668
130670312121,0.5
130670313061,1.050420168067227
130670313092,1.0
130670313131,0.879032258064516
130670313132,0.8571428571428571
130670314092,0.0701754385964912
130670315034,0.234375
130690101003,0.2276422764227642
130690102002,1.0
130690104002,0.6111111111111112
130690105002,0.5166666666666666
130719704001,1.0
130719704002,1.0
130719706002,1.0
130730301053,2.0
130730303024,1.0
130730303071,0.4117647058823529
130730303093,1.0
130730304021,0.0764331210191082
130759603002,1.0
130771701003,0.3513203214695752
130771703031,0.7083333333333334
130771703041,0.1652892561983471
130771703043,1.0
130771703052,0.5384615384615384
130771703061,1.0
130771704022,0.6413043478260869
130771704032,1.0
130771704052,1.0
130771704061,0.5593220338983051
130771705012,0.8461538461538463
130771705013,1.2634730538922156
130771705021,1.0
130771705032,0.3571428571428571
130771706012,1.0
130771706023,0.7931034482758621
130771706024,1.0447427293064877
130771706031,0.8333333333333333
130771706032,1.0
130771708022,0.4788732394366197
130790701003,1.0
130810101001,0.1967213114754098
130830401011,0.4782608695652174
130830401022,0.1081081081081081
130830403002,1.7777777777777777
130859701003,0.8736842105263157
130859702013,0.678391959798995
130859702023,0.1836734693877551
130879701003,0.1212121212121212
130890201001,1.0
130890209002,0.3315602836879432
130890211011,1.0
130890212103,0.5737704918032787
130890212141,0.4761904761904761
130890212151,0.6666666666666667
130890212163,0.2666666666666666
130890213011,0.5833333333333334
130890213052,0.3286713286713286
130890214051,0.3636363636363636
130890214122,1.0
130890214153,0.3783783783783784
130890215021,1.0
130890216021,0.75
130890217042,0.2119815668202765
130890217051,0.8861111111111111
130890223015,1.0
130890223023,1.0
130890224012,1.0833333333333333
130890224032,0.6544117647058824
130890228001,0.5881326352530541
130890229001,0.5352112676056339
130890231011,1.0
130890231012,1.0
130890232141,1.0
130890233091,1.0
130890233121,0.5
130890233141,1.0
130890233143,1.0
130890233162,1.0
130890234181,0.6842105263157894
130890234191,1.0
130890234241,0.5
130890235061,0.35
130890238012,0.4
130890238013,0.55
130950001001,0.3333333333333333
130950001004,0.6
130950004001,1.0
130950004003,0.2666666666666666
130950005012,1.0
130950005022,1.0
130950009001,0.5153374233128835
130950010002,0.3247863247863248
130950014032,0.8
130950104011,0.2408963585434173
130950104013,0.5789473684210527
130950104031,0.15
130950106022,0.3627450980392157
130950112001,1.0
130950113001,0.3968253968253968
130950114001,0.873015873015873
130950114002,0.5217391304347826
130950116001,1.0
130950116002,0.467741935483871
130970801032,1.0
130970802021,1.0
130970804043,0.4324324324324324
130970805063,0.6111111111111112
130970805103,0.7924528301886792
130970806043,1.0
131030303051,0.7777777777777777
131050001003,1.0
131079702002,0.6303317535545023
131110502004,1.377358490566038
131110503002,1.0
131110504001,1.0
131131402061,1.0
131131402062,0.303030303030303
131131402072,1.0
131131402073,0.7333333333333333
131131402081,0.7117117117117117
131131402083,1.0
131131403032,1.0
131131403041,1.0
131131403042,0.3613636363636363
131131403043,0.7520661157024794
131131403061,1.0
131131403062,1.0
131131403071,1.0
131131403072,1.0030864197530864
131131404041,0.44
131131404051,0.5
131131404061,0.2941176470588235
131131405012,1.0
131131405022,1.0
131150002022,0.75
131150004003,0.4074074074074074
131150006002,1.0
131150011003,0.6990291262135921
131150017012,1.0
131171301051,1.0380952380952382
131171303022,1.0
131171303042,1.0
131171303051,0.4821428571428571
131171303053,0.0634920634920634
131171304063,0.6338028169014085
131171304081,0.3274336283185841
131171304103,1.0
131171305031,1.0
131171305051,0.4615384615384615
131171305061,0.45
131171305091,0.5
131171305102,1.0040816326530613
131171306052,1.0
131171306071,0.2258064516129032
131171306093,0.1142857142857142
131171306112,1.216400911161731
131171306131,0.3203883495145631
131198901021,1.0
131210005003,0.3333333333333333
131210010012,0.9725158562367864
131210010021,0.7433155080213903
131210011003,1.0
131210012011,0.8693467336683417
131210018001,0.2222222222222222
131210019002,1.0
131210028001,0.4621848739495798
131210030001,1.0
131210032001,0.5833333333333334
131210035001,0.4718693284936479
131210035002,0.2962962962962963
131210043002,0.5
131210055021,0.8854961832061069
131210066011,0.9426751592356688
131210067003,0.4545454545454545
131210069003,0.8113207547169812
131210070011,0.4347826086956521
131210075001,1.0
131210077031,1.0
131210078021,0.71875
131210081021,1.0
131210082012,1.0
131210086022,0.1878172588832487
131210089021,1.0
131210089022,1.0
131210089023,0.7142857142857143
131210089042,0.2777777777777778
131210093002,0.3333333333333333
131210094021,0.3877551020408163
131210096023,1.0
131210098012,0.9668367346938777
131210100011,0.2013422818791946
131210100012,1.0
131210100023,1.0
131210101101,0.339622641509434
131210101211,1.076923076923077
131210101233,0.5815602836879432
131210102041,0.58
131210102043,1.4545454545454546
131210102054,0.8600000000000001
131210102083,0.25
131210103032,0.1615384615384615
131210103041,1.0
131210103042,1.0
131210105074,2.0
131210105103,0.6547911547911547
131210105141,1.0
131210105142,0.4878048780487805
131210106014,1.0
131210106031,2.0
131210106032,1.0
131210106041,0.7960526315789473
131210106042,0.7997076023391813
131210108003,0.8266129032258065
131210112012,1.0
131210112013,0.75
131210113062,1.076923076923077
131210114253,1.0
131210115033,0.375
131210115041,0.3333333333333333
131210115043,0.6470588235294118
131210115044,1.0
131210115052,0.3195266272189349
131210116132,1.0
131210116143,0.65625
131210116152,0.9295774647887324
131210116162,0.7857142857142858
131210116181,0.8461538461538463
131210116191,0.631578947368421
131210116202,0.9933774834437088
131210116213,1.0
131210116222,0.3636363636363636
131210116241,0.5142857142857142
131210119002,0.1333333333333333
131210120001,1.0
131210123002,1.022222222222222
131210123003,0.6764705882352942
131230801001,1.0
131230804003,0.6333333333333333
131270001011,1.0
131270003001,1.0
131270003003,0.2624999999999999
131270003004,1.2000000000000002
131270004011,1.0
131270004013,0.545138888888889
131270004042,0.425
131270004043,0.848
131270006001,0.5333333333333333
131270006004,0.45
131270009004,0.6965517241379311
131270010001,0.2060085836909871
131270010002,0.7062937062937064
131299702002,0.6333333333333333
131299708002,1.0
131299708003,0.4285714285714285
131339503022,0.1847649918962722
131339503035,1.0
131350501031,0.4347826086956522
131350501053,0.4951923076923077
131350501061,1.0
131350501062,0.4782608695652174
131350501064,0.56
131350501071,0.5714285714285714
131350501081,1.0
131350501092,1.0
131350502082,0.5333333333333333
131350502092,0.4304347826086956
131350502112,0.5
131350502171,0.6153846153846154
131350503041,1.0
131350503093,1.0
131350503112,1.0
131350503132,1.0
131350503181,0.4583333333333333
131350504211,0.1904761904761904
131350504221,0.6363636363636364
131350504253,0.8823529411764707
131350504313,1.0
131350505214,0.3333333333333333
131350505231,1.0
131350505272,1.0
131350505282,1.0
131350505303,0.3249999999999999
131350505332,0.9716216216216216
131350505352,0.8418604651162791
131350505363,0.3807531380753138
131350505421,0.5
131350505441,0.5
131350505443,1.0
131350505463,1.0
131350506061,0.8355481727574751
131350506062,1.0
131350506063,0.196078431372549
131350506071,0.0930232558139534
131350506081,0.8771929824561403
131350506082,1.0
131350506091,1.0
131350506092,1.0786516853932584
131350506093,0.4766355140186915
131350506101,1.0
131350507091,0.6545454545454545
131350507093,1.0
131350507131,1.0
131350507133,0.25
131350507142,0.6716417910447761
131350507214,0.9
131350507241,0.5771812080536913
131350507243,1.0
131350507272,0.5238095238095238
131350507301,1.0
131370005002,0.8636363636363636
131390002042,0.2616959064327485
131390003041,1.0
131390003051,1.0
131390010031,0.84
131390011021,0.7428571428571429
131390012021,1.0
131390014032,0.4588235294117647
131390016052,0.5909090909090909
131430104001,0.3243243243243243
131451202002,0.3636363636363636
131451204022,0.1481481481481481
131499702003,1.0
131510701072,0.7567567567567568
131510701102,0.934761441090555
131510701131,0.726027397260274
131510701141,0.884080370942813
131510702031,1.0
131510702033,1.0
131510702042,0.2777777777777778
131510702051,1.0
131510703051,0.15625
131510703061,0.268041237113402
131510703112,0.6944444444444444
131510704022,1.0285714285714285
131510704032,0.1132075471698113
131510704042,0.2040816326530612
131530201051,0.2512820512820513
131530202004,0.3776595744680851
131530209002,0.711864406779661
131530210004,0.7562189054726368
131530211044,0.4444444444444444
131530213004,1.0
131530215002,0.8854166666666667
131570101011,1.0
131570101021,0.3308823529411764
131570102002,0.1949152542372881
131570103001,0.1639344262295081
131570107012,0.8421052631578947
131570107021,0.7777777777777778
131690303012,1.0
131719702001,1.0
131719703003,0.453125
131759507001,1.0
131759508004,0.8181818181818182
131759511001,0.6349206349206349
131770201002,0.7571428571428571
131770203002,0.1388888888888889
131770204023,0.4
